time,voltage,current
499.30,3.5259,0.9897
499.40,3.5227,1.0034
499.50,3.5235,1.0043
499.60,3.5244,0.9970
499.70,3.5237,0.9986
499.80,3.5228,1.0030
499.90,3.5233,1.0021
500.00,3.5259,0.9884
500.10,3.5220,1.0081
500.20,3.5225,1.0053
500.30,3.5249,0.9919
500.40,3.5231,1.0072
500.50,3.5239,0.9996
500.60,3.5248,0.9942
500.70,3.5228,1.0062
500.80,3.5230,1.0002
500.90,3.5236,0.9957
501.00,3.5241,0.9957
501.10,3.5200,1.0049
501.20,3.5231,1.0037
501.30,3.5245,0.9894
501.40,3.5220,1.0088
501.50,3.5222,1.0008
501.60,3.5243,0.9881
501.70,3.5221,1.0015
501.80,3.5205,1.0107
501.90,3.5227,1.0027
502.00,3.5240,0.9888
502.10,3.5206,1.0081
502.20,3.5219,1.0027
502.30,3.5234,0.9919
502.40,3.5214,1.0043
502.50,3.5217,1.0059
502.60,3.5235,0.9932
502.70,3.5233,0.9913
502.80,3.5193,1.0157
502.90,3.5221,1.0005
503.00,3.5233,0.9938
503.10,3.5215,1.0043
503.20,3.5231,0.9929
503.30,3.5223,1.0005
503.40,3.5186,1.0176
503.50,3.5229,0.9948
503.60,3.5228,0.9954
503.70,3.5223,0.9967
503.80,3.5204,1.0008
503.90,3.5220,0.9948
504.00,3.5221,0.9986
504.10,3.5194,1.0126
504.20,3.5221,0.9894
504.30,3.5220,0.9926
504.40,3.5199,1.0046
504.50,3.5185,1.0129
504.60,3.5224,0.9907
504.70,3.5216,0.9942
504.80,3.5193,1.0072
504.90,3.5204,0.9989
505.00,3.5215,0.9980
505.10,3.5207,0.9992
505.20,3.5193,1.0059
505.30,3.5210,0.9967
505.40,3.5211,0.9975
505.50,3.5187,1.0059
505.60,3.5209,1.0005
505.70,3.5211,0.9948
505.80,3.5193,1.0034
505.90,3.5210,0.9938
506.00,3.5199,0.9986
506.10,3.5173,1.0145
506.20,3.5205,0.9957
506.30,3.5210,0.9951
506.40,3.5207,0.9943
506.50,3.5164,1.0180
506.60,3.5208,0.9938
506.70,3.5208,0.9919
506.80,3.5180,1.0075
506.90,3.5195,0.9967
507.00,3.5209,0.9913
507.10,3.5170,1.0132
507.20,3.5195,0.9996
507.30,3.5178,1.0015
507.40,3.5198,0.9919
507.50,3.5183,1.0005
507.60,3.5178,1.0074
507.70,3.5202,0.9957
507.80,3.5185,1.0011
507.90,3.5197,0.9989
508.00,3.5195,0.9986
508.10,3.5180,1.0005
508.20,3.5188,0.9926
508.30,3.5181,1.0065
508.40,3.5171,1.0024
508.50,3.5184,0.9973
508.60,3.5195,0.9883
508.70,3.5168,1.0046
508.80,3.5157,1.0141
508.90,3.5188,0.9935
509.00,3.5194,0.9891
509.10,3.5178,1.0034
509.20,3.5157,1.0116
509.30,3.5193,0.9957
509.40,3.5198,0.9869
509.50,3.5166,1.0062
509.60,3.5176,1.0027
509.70,3.5171,1.0007
509.80,3.5161,1.0094
509.90,3.5193,0.9907
510.00,3.5181,0.9964
510.10,3.5164,1.0056
510.20,3.5149,1.0129
510.30,3.5187,0.9954
510.40,3.5187,0.9907
510.50,3.5167,1.0024
510.60,3.5178,0.9983
510.70,3.5182,0.9926
510.80,3.5143,1.0130
510.90,3.5172,0.9976
511.00,3.5187,0.9881
511.10,3.5165,0.9992
511.20,3.5141,1.0110
511.30,3.5162,1.0015
511.40,3.5171,0.9945
511.50,3.5156,1.0056
511.60,3.5165,1.0027
511.70,3.5184,0.9884
511.80,3.5154,1.0049
511.90,3.5152,1.0120
512.00,3.5177,0.9919
512.10,3.5182,0.9865
512.20,3.5138,1.0081
512.30,3.5160,1.0015
512.40,3.5155,1.0008
512.50,3.5142,1.0062
512.60,3.5172,0.9948
512.70,3.5177,0.9881
512.80,3.5150,1.0015
512.90,3.5139,1.0059
513.00,3.5162,0.9975
513.10,3.5158,0.9999
513.20,3.5140,1.0034
513.30,3.5158,0.9973
513.40,3.5150,0.9989
513.50,3.5141,1.0024
513.60,3.5148,0.9989
513.70,3.5149,1.0030
513.80,3.5148,1.0034
513.90,3.5135,1.0034
514.00,3.5170,0.9834
514.10,3.5146,1.0035
514.20,3.5133,1.0024
514.30,3.5146,1.0037
514.40,3.5146,1.0015
514.50,3.5132,1.0072
514.60,3.5161,0.9869
514.70,3.5143,0.9967
514.80,3.5142,1.0002
514.90,3.5131,1.0011
515.00,3.5145,1.0056
515.10,3.5143,1.0021
515.20,3.5130,1.0046
515.30,3.5154,0.9929
515.40,3.5145,0.9992
515.50,3.5132,1.0043
515.60,3.5132,1.0037
515.70,3.5142,0.9923
515.80,3.5143,0.9948
515.90,3.5125,1.0081
516.00,3.5139,1.0084
516.10,3.5147,0.9916
516.20,3.5137,1.0005
516.30,3.5132,0.9989
516.40,3.5131,1.0040
516.50,3.5136,1.0021
516.60,3.5140,0.9932
516.70,3.5138,0.9983
516.80,3.5133,1.0005
516.90,3.5114,1.0040
517.00,3.5132,0.9996
517.10,3.5131,0.9986
517.20,3.5109,1.0078
517.30,3.5141,0.9936
517.40,3.5131,0.9926
517.50,3.5120,1.0065
517.60,3.5112,1.0062
517.70,3.5136,0.9970
517.80,3.5150,0.9856
517.90,3.5106,1.0091
518.00,3.5127,1.0005
518.10,3.5124,0.9999
518.20,3.5108,1.0062
518.30,3.5125,0.9951
518.40,3.5121,0.9926
518.50,3.5122,0.9992
518.60,3.5106,1.0059
518.70,3.5122,0.9989
518.80,3.5123,0.9980
518.90,3.5109,1.0046
519.00,3.5114,0.9983
519.10,3.5118,0.9967
519.20,3.5111,1.0015
519.30,3.5114,0.9957
519.40,3.5111,0.9980
519.50,3.5113,0.9957
519.60,3.5102,1.0049
519.70,3.5114,0.9973
519.80,3.5118,0.9964
519.90,3.5101,1.0046
520.00,3.5117,0.9983
520.10,3.5110,0.9957
520.20,3.5111,1.0002
520.30,3.5096,1.0049
520.40,3.5111,1.0005
520.50,3.5113,0.9954
520.60,3.5094,1.0046
520.70,3.5104,0.9976
520.80,3.5108,1.0008
520.90,3.5089,1.0068
521.00,3.5104,0.9945
521.10,3.5107,0.9986
521.20,3.5100,0.9970
521.30,3.5092,1.0030
521.40,3.5106,1.0021
521.50,3.5105,0.9954
521.60,3.5085,1.0056
521.70,3.5103,0.9986
521.80,3.5100,1.0002
521.90,3.5084,1.0043
522.00,3.5102,0.9964
522.10,3.5097,1.0002
522.20,3.5100,0.9996
522.30,3.5080,1.0027
522.40,3.5097,0.9964
522.50,3.5097,0.9999
522.60,3.5078,1.0056
522.70,3.5095,0.9996
522.80,3.5092,0.9986
522.90,3.5088,1.0018
523.00,3.5083,1.0040
523.10,3.5084,1.0011
523.20,3.5087,1.0053
523.30,3.5081,0.9967
523.40,3.5095,0.9957
523.50,3.5084,1.0034
523.60,3.5066,1.0107
523.70,3.5100,0.9932
523.80,3.5096,0.9961
523.90,3.5092,0.9957
524.00,3.5057,1.0154
524.10,3.5089,0.9970
524.20,3.5093,0.9976
524.30,3.5080,0.9999
524.40,3.5091,0.9951
524.50,3.5093,0.9942
524.60,3.5054,1.0116
524.70,3.5084,1.0002
524.80,3.5094,0.9932
524.90,3.5090,0.9950
525.00,3.5049,1.0126
525.10,3.5077,1.0002
525.20,3.5088,0.9907
525.30,3.5068,1.0059
525.40,3.5074,1.0062
525.50,3.5085,0.9923
525.60,3.5071,0.9999
525.70,3.5082,0.9945
525.80,3.5070,0.9992
525.90,3.5063,1.0018
526.00,3.5047,1.0077
526.10,3.5079,0.9973
526.20,3.5089,0.9904
526.30,3.5055,1.0088
526.40,3.5070,0.9980
526.50,3.5085,0.9881
526.60,3.5044,1.0072
526.70,3.5058,1.0043
526.80,3.5059,1.0002
526.90,3.5087,0.9881
527.00,3.5044,1.0065
527.10,3.5056,1.0003
527.20,3.5061,1.0021
527.30,3.5038,1.0091
527.40,3.5077,0.9913
527.50,3.5074,0.9916
527.60,3.5038,1.0113
527.70,3.5052,1.0024
527.80,3.5071,0.9891
527.90,3.5062,1.0030
528.00,3.5029,1.0138
528.10,3.5067,0.9910
528.20,3.5073,0.9965
528.30,3.5027,1.0094
528.40,3.5061,0.9970
528.50,3.5067,0.9897
528.60,3.5042,1.0046
528.70,3.5036,1.0094
528.80,3.5059,0.9980
528.90,3.5065,0.9897
529.00,3.5035,1.0053
529.10,3.5042,1.0046
529.20,3.5068,0.9880
529.30,3.5034,1.0040
529.40,3.5038,1.0072
529.50,3.5056,0.9973
529.60,3.5064,0.9872
529.70,3.5024,1.0119
529.80,3.5039,1.0043
529.90,3.5059,0.9900
530.00,3.5027,1.0056
530.10,3.5035,1.0024
530.20,3.5058,0.9904
530.30,3.5022,1.0024
530.40,3.5037,0.9999
530.50,3.5038,1.0021
530.60,3.5029,1.0030
530.70,3.5029,1.0056
530.80,3.5059,0.9869
530.90,3.5036,1.0011
531.00,3.5015,1.0129
531.10,3.5045,0.9954
531.20,3.5049,0.9878
531.30,3.5015,1.0068
531.40,3.5019,1.0053
531.50,3.5028,1.0049
531.60,3.5054,0.9910
531.70,3.5030,0.9992
531.80,3.5022,1.0062
531.90,3.5044,0.9967
532.00,3.5033,0.9986
532.10,3.5017,1.0088
532.20,3.5037,0.9929
532.30,3.5041,0.9919
532.40,3.5005,1.0103
532.50,3.5024,0.9968
532.60,3.5039,0.9916
532.70,3.5003,1.0094
532.80,3.5024,1.0002
532.90,3.5041,0.9897
533.00,3.5005,1.0084
533.10,3.5011,1.0030
533.20,3.5037,0.9907
533.30,3.5017,1.0015
533.40,3.4996,1.0097
533.50,3.5024,0.9980
533.60,3.5040,0.9873
533.70,3.5005,1.0053
533.80,3.5014,1.0049
533.90,3.5015,0.9999
534.00,3.5026,0.9910
534.10,3.5013,1.0008
534.20,3.5009,1.0021
534.30,3.5011,1.0015
534.40,3.5000,1.0005
534.50,3.5010,0.9999
534.60,3.5011,1.0002
534.70,3.4994,1.0081
534.80,3.5022,0.9910
534.90,3.5014,0.9923
535.00,3.4998,1.0049
535.10,3.4999,1.0037
535.20,3.5003,1.0015
535.30,3.5002,1.0030
535.40,3.4997,1.0018
535.50,3.5027,0.9865
535.60,3.5002,1.0011
535.70,3.4990,1.0075
535.80,3.5006,0.9979
535.90,3.4996,1.0034
536.00,3.4995,1.0072
536.10,3.5002,0.9980
536.20,3.5020,0.9916
536.30,3.5002,0.9986
536.40,3.4981,1.0078
536.50,3.4998,1.0056
536.60,3.5019,0.9894
536.70,3.4995,1.0024
536.80,3.4994,1.0008
536.90,3.4992,1.0035
537.00,3.5006,0.9878
537.10,3.4984,1.0021
537.20,3.4986,1.0040
537.30,3.4993,0.9980
537.40,3.4979,1.0043
537.50,3.4997,0.9992
537.60,3.4996,1.0018
537.70,3.4979,0.9983
537.80,3.4992,0.9951
537.90,3.4989,0.9989
538.00,3.4989,0.9979
538.10,3.4978,0.9996
538.20,3.4987,0.9983
538.30,3.4991,0.9932
538.40,3.4974,1.0027
538.50,3.4988,0.9954
538.60,3.4981,0.9983
538.70,3.4963,1.0068
538.80,3.4989,0.9992
538.90,3.4980,0.9986
539.00,3.4984,0.9938
539.10,3.4967,1.0046
539.20,3.4977,1.0011
539.30,3.4982,0.9980
539.40,3.4965,1.0027
539.50,3.4981,1.0002
539.60,3.4983,0.9970
539.70,3.4978,1.0005
539.80,3.4964,1.0034
539.90,3.4979,0.9945
540.00,3.4979,1.0005
540.10,3.4960,0.9992
540.20,3.4975,0.9947
540.30,3.4978,0.9986
540.40,3.4957,1.0065
540.50,3.4970,1.0056
540.60,3.4972,0.9989
540.70,3.4970,0.9967
540.80,3.4960,0.9996
540.90,3.4966,0.9957
541.00,3.4975,0.9954
541.10,3.4957,1.0062
541.20,3.4973,0.9979
541.30,3.4974,0.9957
541.40,3.4958,1.0015
541.50,3.4964,0.9980
541.60,3.4964,0.9961
541.70,3.4965,0.9983
541.80,3.4956,1.0037
541.90,3.4962,0.9957
542.00,3.4969,0.9964
542.10,3.4951,0.9999
542.20,3.4962,0.9967
542.30,3.4958,0.9979
542.40,3.4947,1.0037
542.50,3.4962,0.9954
542.60,3.4959,0.9929
542.70,3.4954,0.9980
542.80,3.4942,1.0024
542.90,3.4961,0.9954
543.00,3.4956,0.9942
543.10,3.4943,0.9973
543.20,3.4960,0.9967
543.30,3.4957,0.9938
543.40,3.4950,0.9972
543.50,3.4945,1.0005
543.60,3.4956,0.9961
543.70,3.4950,0.9976
543.80,3.4936,1.0078
543.90,3.4954,0.9973
544.00,3.4952,0.9910
544.10,3.4928,1.0040
544.20,3.4948,0.9938
544.30,3.4955,0.9932
544.40,3.4947,0.9973
544.50,3.4933,1.0063
544.60,3.4950,0.9926
544.70,3.4947,0.9932
544.80,3.4932,1.0040
544.90,3.4945,0.9954
545.00,3.4947,0.9948
545.10,3.4927,1.0011
545.20,3.4945,0.9973
545.30,3.4947,0.9948
545.40,3.4938,0.9976
545.50,3.4928,1.0011
545.60,3.4939,0.9933
545.70,3.4944,0.9935
545.80,3.4923,1.0072
545.90,3.4938,0.9961
546.00,3.4939,0.9945
546.10,3.4920,1.0046
546.20,3.4938,0.9957
546.30,3.4938,0.9970
546.40,3.4935,0.9926
546.50,3.4916,1.0037
546.60,3.4934,0.9929
546.70,3.4934,0.9943
546.80,3.4918,1.0008
546.90,3.4934,0.9986
547.00,3.4926,0.9980
547.10,3.4907,1.0059
547.20,3.4927,0.9967
547.30,3.4928,0.9942
547.40,3.4924,1.0005
547.50,3.4913,1.0024
547.60,3.4923,0.9980
547.70,3.4928,0.9945
547.80,3.4907,1.0042
547.90,3.4921,0.9980
548.00,3.4922,0.9951
548.10,3.4921,0.9961
548.20,3.4905,1.0046
548.30,3.4920,1.0015
548.40,3.4923,0.9961
548.50,3.4912,0.9989
548.60,3.4921,0.9954
548.70,3.4918,0.9932
548.80,3.4905,0.9989
548.90,3.4919,0.9950
549.00,3.4916,0.9964
549.10,3.4909,0.9948
549.20,3.4905,1.0015
549.30,3.4915,0.9954
549.40,3.4917,0.9967
549.50,3.4886,1.0068
549.60,3.4913,0.9951
549.70,3.4917,0.9957
549.80,3.4878,1.0122
549.90,3.4909,0.9951
550.00,3.4906,0.9947
550.10,3.4902,0.9961
550.20,3.4874,1.0107
550.30,3.4896,0.9992
550.40,3.4910,0.9929
550.50,3.4874,1.0135
550.60,3.4903,0.9973
550.70,3.4904,0.9970
550.80,3.4896,0.9942
550.90,3.4893,1.0021
551.00,3.4888,1.0024
551.10,3.4901,0.9926
551.20,3.4879,1.0084
551.30,3.4886,1.0068
551.40,3.4903,0.9923
551.50,3.4883,1.0002
551.60,3.4898,0.9932
551.70,3.4879,1.0018
551.80,3.4876,1.0068
551.90,3.4882,1.0040
552.00,3.4895,0.9957
552.10,3.4897,0.9957
552.20,3.4878,1.0024
552.30,3.4897,0.9929
552.40,3.4874,1.0027
552.50,3.4860,1.0135
552.60,3.4887,0.9951
552.70,3.4890,0.9913
552.80,3.4877,1.0027
552.90,3.4855,1.0135
553.00,3.4891,0.9945
553.10,3.4887,0.9942
553.20,3.4873,1.0015
553.30,3.4885,0.9936
553.40,3.4875,1.0030
553.50,3.4848,1.0167
553.60,3.4888,0.9913
553.70,3.4881,0.9945
553.80,3.4876,0.9996
553.90,3.4849,1.0141
554.00,3.4881,0.9907
554.10,3.4880,0.9923
554.20,3.4856,1.0081
554.30,3.4869,0.9979
554.40,3.4881,0.9980
554.50,3.4872,0.9961
554.60,3.4847,1.0107
554.70,3.4868,0.9983
554.80,3.4873,0.9923
554.90,3.4849,1.0059
555.00,3.4866,0.9964
555.10,3.4875,0.9923
555.20,3.4836,1.0129
555.30,3.4859,0.9992
555.40,3.4869,0.9936
555.50,3.4869,0.9907
555.60,3.4833,1.0132
555.70,3.4849,1.0018
555.80,3.4867,0.9948
555.90,3.4846,1.0072
556.00,3.4858,0.9986
556.10,3.4864,0.9948
556.20,3.4849,1.0040
556.30,3.4855,0.9980
556.40,3.4861,0.9983
556.50,3.4841,1.0098
556.60,3.4842,1.0081
556.70,3.4861,0.9942
556.80,3.4847,0.9976
556.90,3.4835,1.0040
557.00,3.4847,0.9996
557.10,3.4854,0.9996
557.20,3.4837,1.0037
557.30,3.4845,0.9996
557.40,3.4854,0.9951
557.50,3.4849,1.0008
557.60,3.4839,1.0014
557.70,3.4853,0.9989
557.80,3.4846,0.9989
557.90,3.4835,1.0034
558.00,3.4849,0.9989
558.10,3.4842,1.0002
558.20,3.4833,1.0078
558.30,3.4843,0.9983
558.40,3.4844,0.9973
558.50,3.4841,0.9989
558.60,3.4831,1.0046
558.70,3.4841,0.9986
558.80,3.4838,0.9989
558.90,3.4827,1.0046
559.00,3.4841,0.9973
559.10,3.4838,0.9983
559.20,3.4829,1.0030
559.30,3.4825,1.0049
559.40,3.4832,1.0018
559.50,3.4836,0.9945
559.60,3.4823,1.0056
559.70,3.4836,1.0005
559.80,3.4835,1.0039
559.90,3.4819,1.0043
560.00,3.4834,0.9938
560.10,3.4831,0.9996
560.20,3.4830,0.9976
560.30,3.4804,1.0107
560.40,3.4823,1.0027
560.50,3.4828,0.9938
560.60,3.4812,1.0034
560.70,3.4831,0.9980
560.80,3.4825,1.0005
560.90,3.4805,1.0063
561.00,3.4816,1.0002
561.10,3.4819,1.0008
561.20,3.4818,1.0011
561.30,3.4802,1.0037
561.40,3.4814,1.0037
561.50,3.4810,1.0034
561.60,3.4800,1.0135
561.70,3.4814,0.9957
561.80,3.4812,0.9989
561.90,3.4793,1.0030
562.00,3.4814,0.9975
562.10,3.4812,1.0002
562.20,3.4811,0.9973
562.30,3.4790,1.0027
562.40,3.4805,0.9954
562.50,3.4807,0.9996
562.60,3.4794,1.0027
562.70,3.4808,0.9967
562.80,3.4810,0.9961
562.90,3.4800,0.9954
563.00,3.4799,1.0021
563.10,3.4805,0.9967
563.20,3.4805,0.9942
563.30,3.4792,1.0005
563.40,3.4807,0.9957
563.50,3.4802,0.9938
563.60,3.4787,1.0002
563.70,3.4798,0.9967
563.80,3.4798,0.9989
563.90,3.4803,0.9923
564.00,3.4785,0.9986
564.10,3.4798,0.9979
564.20,3.4794,0.9948
564.30,3.4786,1.0021
564.40,3.4795,0.9961
564.50,3.4792,0.9919
564.60,3.4778,1.0040
564.70,3.4788,0.9964
564.80,3.4789,0.9954
564.90,3.4786,1.0011
565.00,3.4768,1.0059
565.10,3.4784,0.9976
565.20,3.4784,0.9957
565.30,3.4766,1.0049
565.40,3.4783,0.9967
565.50,3.4784,0.9945
565.60,3.4748,1.0138
565.70,3.4783,1.0021
565.80,3.4786,0.9945
565.90,3.4781,0.9980
566.00,3.4769,1.0040
566.10,3.4781,0.9980
566.20,3.4784,0.9989
566.30,3.4770,1.0021
566.40,3.4779,0.9954
566.50,3.4782,0.9967
566.60,3.4761,1.0024
566.70,3.4770,1.0011
566.80,3.4782,0.9938
566.90,3.4756,1.0072
567.00,3.4754,1.0103
567.10,3.4780,0.9891
567.20,3.4777,0.9945
567.30,3.4742,1.0151
567.40,3.4770,0.9996
567.50,3.4769,0.9970
567.60,3.4757,1.0018
567.70,3.4751,1.0053
567.80,3.4763,0.9954
567.90,3.4763,1.0021
568.00,3.4747,1.0072
568.10,3.4766,0.9989
568.20,3.4765,0.9970
568.30,3.4745,1.0011
568.40,3.4761,0.9957
568.50,3.4764,0.9936
568.60,3.4759,0.9923
568.70,3.4743,1.0065
568.80,3.4761,1.0027
568.90,3.4767,0.9891
569.00,3.4747,0.9970
569.10,3.4737,1.0084
569.20,3.4745,1.0043
569.30,3.4747,0.9983
569.40,3.4755,0.9992
569.50,3.4755,0.9913
569.60,3.4741,1.0046
569.70,3.4719,1.0180
569.80,3.4748,0.9923
569.90,3.4749,0.9932
570.00,3.4732,1.0046
570.10,3.4743,0.9964
570.20,3.4737,1.0018
570.30,3.4736,0.9976
570.40,3.4737,1.0011
570.50,3.4739,1.0046
570.60,3.4738,0.9967
570.70,3.4732,1.0031
570.80,3.4735,0.9964
570.90,3.4736,0.9992
571.00,3.4717,1.0034
571.10,3.4732,0.9986
571.20,3.4733,1.0034
571.30,3.4728,0.9964
571.40,3.4723,1.0030
571.50,3.4731,1.0015
571.60,3.4727,1.0008
571.70,3.4715,1.0011
571.80,3.4724,1.0007
571.90,3.4725,0.9989
572.00,3.4715,1.0034
572.10,3.4726,1.0008
572.20,3.4721,0.9989
572.30,3.4725,1.0018
572.40,3.4717,1.0065
572.50,3.4723,0.9999
572.60,3.4724,0.9999
572.70,3.4707,1.0053
572.80,3.4719,0.9992
572.90,3.4720,0.9986
573.00,3.4709,1.0034
573.10,3.4717,0.9986
573.20,3.4718,0.9986
573.30,3.4724,0.9957
573.40,3.4707,1.0043
573.50,3.4716,0.9989
573.60,3.4715,0.9989
573.70,3.4703,1.0021
573.80,3.4717,0.9986
573.90,3.4715,0.9967
574.00,3.4704,1.0014
574.10,3.4713,0.9999
574.20,3.4719,0.9948
574.30,3.4709,0.9996
574.40,3.4702,0.9983
574.50,3.4713,1.0002
574.60,3.4713,1.0002
574.70,3.4704,0.9976
574.80,3.4712,0.9954
574.90,3.4711,0.9942
575.00,3.4703,0.9972
575.10,3.4697,1.0034
575.20,3.4706,0.9986
575.30,3.4701,0.9986
575.40,3.4693,1.0002
575.50,3.4705,0.9992
575.60,3.4702,0.9973
575.70,3.4684,1.0056
575.80,3.4699,0.9948
575.90,3.4705,0.9964
576.00,3.4673,1.0072
576.10,3.4667,1.0155
576.20,3.4704,0.9938
576.30,3.4695,0.9932
576.40,3.4675,1.0049
576.50,3.4695,0.9980
576.60,3.4696,0.9976
576.70,3.4681,1.0024
576.80,3.4687,1.0021
576.90,3.4693,0.9954
577.00,3.4693,0.9938
577.10,3.4675,1.0056
577.20,3.4690,0.9982
577.30,3.4696,0.9929
577.40,3.4668,1.0081
577.50,3.4679,1.0008
577.60,3.4694,0.9967
577.70,3.4677,1.0027
577.80,3.4687,0.9945
577.90,3.4682,0.9970
578.00,3.4664,1.0068
578.10,3.4656,1.0103
578.20,3.4685,0.9897
578.30,3.4686,0.9922
578.40,3.4652,1.0088
578.50,3.4661,1.0081
578.60,3.4680,0.9935
578.70,3.4673,0.9954
578.80,3.4665,1.0008
578.90,3.4659,1.0040
579.00,3.4678,0.9900
579.10,3.4651,1.0084
579.20,3.4657,0.9996
579.30,3.4678,0.9916
579.40,3.4641,1.0137
579.50,3.4665,0.9996
579.60,3.4674,0.9926
579.70,3.4671,0.9900
579.80,3.4630,1.0186
579.90,3.4659,1.0024
580.00,3.4670,0.9897
580.10,3.4648,1.0011
580.20,3.4662,1.0002
580.30,3.4661,0.9989
580.40,3.4649,1.0021
580.50,3.4661,1.0007
580.60,3.4659,0.9957
580.70,3.4660,0.9957
580.80,3.4620,1.0199
580.90,3.4657,0.9970
581.00,3.4649,0.9980
581.10,3.4642,1.0065
581.20,3.4652,0.9983
581.30,3.4653,0.9964
581.40,3.4645,1.0008
581.50,3.4651,0.9948
581.60,3.4657,0.9915
581.70,3.4648,0.9967
581.80,3.4611,1.0183
581.90,3.4653,0.9942
582.00,3.4652,0.9932
582.10,3.4635,1.0005
582.20,3.4652,0.9938
582.30,3.4627,1.0068
582.40,3.4626,1.0072
582.50,3.4642,0.9932
582.60,3.4648,0.9975
582.70,3.4644,0.9935
582.80,3.4607,1.0145
582.90,3.4640,0.9951
583.00,3.4645,0.9948
583.10,3.4624,0.9996
583.20,3.4622,1.0040
583.30,3.4637,0.9970
583.40,3.4634,0.9951
583.50,3.4605,1.0103
583.60,3.4632,0.9961
583.70,3.4644,0.9869
583.80,3.4604,1.0113
583.90,3.4623,1.0002
584.00,3.4625,1.0021
584.10,3.4610,1.0056
584.20,3.4638,0.9904
584.30,3.4628,0.9948
584.40,3.4613,1.0034
584.50,3.4600,1.0119
584.60,3.4627,0.9951
584.70,3.4632,0.9884
584.80,3.4584,1.0144
584.90,3.4616,0.9932
585.00,3.4624,0.9910
585.10,3.4597,1.0091
585.20,3.4606,1.0015
585.30,3.4612,1.0008
585.40,3.4604,1.0024
585.50,3.4607,0.9961
585.60,3.4613,0.9942
585.70,3.4602,1.0011
585.80,3.4592,1.0072
585.90,3.4600,0.9993
586.00,3.4623,0.9853
586.10,3.4583,1.0154
586.20,3.4589,1.0056
586.30,3.4609,0.9948
586.40,3.4607,0.9999
586.50,3.4592,1.0053
586.60,3.4608,0.9964
586.70,3.4601,0.9964
586.80,3.4587,1.0040
586.90,3.4601,1.0024
587.00,3.4601,1.0007
587.10,3.4608,0.9935
587.20,3.4573,1.0062
587.30,3.4602,0.9967
587.40,3.4601,0.9951
587.50,3.4571,1.0075
587.60,3.4595,0.9992
587.70,3.4594,0.9951
587.80,3.4580,1.0078
587.90,3.4589,0.9989
588.00,3.4589,0.9945
588.10,3.4590,0.9943
588.20,3.4558,1.0167
588.30,3.4585,0.9992
588.40,3.4593,0.9945
588.50,3.4569,1.0027
588.60,3.4590,0.9957
588.70,3.4585,0.9942
588.80,3.4570,1.0062
588.90,3.4577,0.9992
589.00,3.4589,0.9951
589.10,3.4573,1.0035
589.20,3.4559,1.0062
589.30,3.4586,0.9980
589.40,3.4582,0.9983
589.50,3.4571,1.0024
589.60,3.4581,0.9964
589.70,3.4578,0.9954
589.80,3.4561,1.0081
589.90,3.4570,0.9973
590.00,3.4574,0.9996
590.10,3.4573,0.9935
590.20,3.4547,1.0113
590.30,3.4569,1.0030
590.40,3.4577,0.9938
590.50,3.4560,0.9992
590.60,3.4570,0.9961
590.70,3.4571,0.9942
590.80,3.4543,1.0091
590.90,3.4541,1.0097
591.00,3.4577,0.9954
591.10,3.4570,0.9935
591.20,3.4556,1.0021
591.30,3.4565,0.9957
591.40,3.4565,0.9919
591.50,3.4529,1.0151
591.60,3.4556,0.9983
591.70,3.4563,0.9919
591.80,3.4554,0.9989
591.90,3.4520,1.0103
592.00,3.4556,0.9976
592.10,3.4561,0.9948
592.20,3.4540,1.0008
592.30,3.4557,0.9980
592.40,3.4544,0.9982
592.50,3.4514,1.0151
592.60,3.4553,0.9948
592.70,3.4559,0.9964
592.80,3.4552,0.9957
592.90,3.4533,1.0021
593.00,3.4542,1.0018
593.10,3.4550,0.9951
593.20,3.4527,1.0027
593.30,3.4523,1.0091
593.40,3.4547,0.9938
593.50,3.4529,1.0049
593.60,3.4537,0.9996
593.70,3.4541,0.9932
593.80,3.4544,0.9980
593.90,3.4513,1.0081
594.00,3.4540,0.9999
594.10,3.4539,0.9935
594.20,3.4528,1.0015
594.30,3.4535,0.9970
594.40,3.4525,1.0034
594.50,3.4530,0.9973
594.60,3.4518,1.0021
594.70,3.4534,0.9999
594.80,3.4528,0.9961
594.90,3.4506,1.0119
595.00,3.4530,0.9986
595.10,3.4528,0.9926
595.20,3.4513,1.0062
595.30,3.4525,0.9948
595.40,3.4520,0.9996
595.50,3.4528,0.9967
595.60,3.4500,1.0129
595.70,3.4529,0.9943
595.80,3.4523,0.9970
595.90,3.4504,1.0088
596.00,3.4527,0.9964
596.10,3.4518,0.9989
596.20,3.4511,1.0005
596.30,3.4521,0.9945
596.40,3.4515,0.9983
596.50,3.4511,0.9996
596.60,3.4497,1.0100
596.70,3.4515,0.9938
596.80,3.4514,0.9961
596.90,3.4503,1.0030
597.00,3.4515,0.9951
597.10,3.4508,0.9980
597.20,3.4476,1.0170
597.30,3.4509,0.9945
597.40,3.4509,0.9916
597.50,3.4503,0.9945
597.60,3.4468,1.0160
597.70,3.4501,1.0005
597.80,3.4510,0.9926
597.90,3.4490,1.0027
598.00,3.4511,0.9923
598.10,3.4502,0.9976
598.20,3.4481,1.0094
598.30,3.4486,1.0015
598.40,3.4506,0.9926
598.50,3.4507,0.9916
598.60,3.4465,1.0138
598.70,3.4491,1.0027
598.80,3.4508,0.9865
598.90,3.4474,1.0046
599.00,3.4478,1.0021
599.10,3.4478,1.0046
